questionID,originalQuestionID,totalPossiblePoint,AnswerKey,isMultipleChoiceQuestion,includesDiagram,examName,schoolGrade,year,question,subject,isTest,isDev,,,,,,
VASoL_2007_3_13,13,1,C,1,0,Virginia Standards of Learning - Science,3,2007,Which of these is an example of liquid water?    (A) Frost (B) Ice (C) Rain (D) Steam,Science,0,NULL,,,,,,
VASoL_2007_3_16,16,1,A,1,0,Virginia Standards of Learning - Science,3,2007,"If water gets into the crack of a rock and then freezes, the rock will MOST likely    (A) break apart (B) be able to float (C) become larger (D) change colors",Science,0,NULL,,,,,,
VASoL_2007_3_22,22,1,A,1,0,Virginia Standards of Learning - Science,3,2007,Barry collected four different rocks. The rock with the GREATEST mass will feel the    (A) heaviest (B) smoothest (C) sharpest (D) hardest,Science,,,,,,,,
VASoL_2007_3_22,22,1,A,1,0,Virginia Standards of Learning - Science,3,2007,Barry collected four different rocks. The rock with the GREATEST mass will feel the ___. (A) heaviest (B) smoothest (C) sharpest (D) hardest,Science,0,NULL,,,,,,
VASoL_2007_3_23,23,1,C,1,0,Virginia Standards of Learning - Science,3,2007,A dog gets the energy it needs to run from    (A) the air (B) the Sun (C) food (D) water,Science,,,,,,,,
VASoL_2007_3_23,23,1,C,1,0,Virginia Standards of Learning - Science,3,2007,A dog gets the energy it needs to run from ___. (A) the air (B) the Sun (C) food (D) water,Science,0,NULL,,,,,,
VASoL_2007_3_31,31,1,A,1,0,Virginia Standards of Learning - Science,3,2007,"If a wooded area is cleared and corn is planted, what will MOST likely happen?    (A) Animal habitats will be destroyed. (B) The air will become polluted. (C) Weather patterns will change. (D) Underground streams will get polluted.",Science,,,,,,,,
VASoL_2007_3_31,31,1,A,1,0,Virginia Standards of Learning - Science,3,2007,"If a wooded area is cleared and corn is planted, what will MOST likely happen? (A) Animal habitats will be destroyed. (B) The air will become polluted. (C) Weather patterns will change. (D) Underground streams will get polluted.",Science,0,NULL,,,,,,
VASoL_2007_3_34,34,1,A,1,0,Virginia Standards of Learning - Science,3,2007,The seeds of an oak come from the ___. (A) fruit (B) leaf (C) root (D) stem,Science,0,NULL,,,,,,
VASoL_2007_3_34,34,1,A,1,0,Virginia Standards of Learning - Science,3,2007,The seeds of an oak come from the    (A) fruit (B) leaf (C) root (D) stem,Science,0,NULL,,,,,,
VASoL_2007_3_35,35,1,A,1,0,Virginia Standards of Learning - Science,3,2007,"When a tadpole grows, its gills change into lungs. What does it now need to survive? (A) Air (B) Water (C) Soil (D) Fins",Science,0,NULL,,,,,,
VASoL_2007_3_36,36,1,D,1,0,Virginia Standards of Learning - Science,3,2007,A student wants to cut a piece of string for a class activity. The length of the string is measured BEST in which units? (A) Gallons (B) Liters (C) Miles (D) Centimeters,Science,0,NULL,,,,,,
VASoL_2007_3_5,5,1,B,1,0,Virginia Standards of Learning - Science,3,2007,A student wants to look under a heavy rock. Which simple machine would be BEST to use to lift the rock?    (A) Wheel and axle (B) Lever (C) Inclined plane (D) Screw,Science,0,NULL,,,,,,
VASoL_2007_3_5,5,1,B,1,0,Virginia Standards of Learning - Science,3,2007,A student wants to look under a heavy rock. Which simple machine would be BEST to use to lift the rock? (A) Wheel and axle (B) Lever (C) Inclined plane (D) Screw,Science,0,NULL,,,,,,
VASoL_2007_3_6,6,1,C,1,0,Virginia Standards of Learning - Science,3,2007,A wetland habitat can continue to support the birds and fish that live there if people    (A) drain the water away (B) flood the highest parts of the land (C) leave the land alone (D) use the land for planting crops,Science,,,,,,,,
VASoL_2007_3_6,6,1,C,1,0,Virginia Standards of Learning - Science,3,2007,A wetland habitat can continue to support the birds and fish that live there if people ___. (A) drain the water away (B) flood the highest parts of the land (C) leave the land alone (D) use the land for planting crops,Science,0,NULL,,,,,,
VASoL_2007_3_8,8,1,D,1,0,Virginia Standards of Learning - Science,3,2007,Which sense is used to tell if there is sugar in a glass of tea?    (A) Touch (B) Hearing (C) Smell (D) Taste,Science,,,,,,,,
VASoL_2007_3_8,8,1,D,1,0,Virginia Standards of Learning - Science,3,2007,Which sense is used to tell if there is sugar in a glass of tea? (A) Touch (B) Hearing (C) Smell (D) Taste,Science,0,NULL,,,,,,
VASoL_2007_5_10,10,1,B,1,0,Virginia Standards of Learning - Science,5,2007,Which object helps people understand what makes up white light?    (A) Barometer (B) Prism (C) Microscope (D) Thermometer,Science,,,,,,,,
VASoL_2007_5_12,12,1,A,1,0,Virginia Standards of Learning - Science,5,2007,Which of these best describes the relationship between Earth’s layers?    (A) The hottest layers are closest to the core. (B) The more liquid layers are closest to the crust. (C) The lightest layers are closest to the core. (D) The more metallic layers are closest to the crust.,Science,0,NULL,,,,,,
VASoL_2007_5_17,17,1,D,1,0,Virginia Standards of Learning - Science,5,2007,Which of these shows how frozen water changes as the temperature of the air increases?    (A) Gas → liquid → solid (B) Solid → gas → liquid (C) Liquid → gas → solid (D) Solid → liquid → gas,Science,,,,,,,,
VASoL_2007_5_18,18,1,D,1,0,Virginia Standards of Learning - Science,5,2007,"A group of students was preparing an activity to determine whether certain materials will float or sink when placed on water. Before the experiment started, one student said, “I think the sponge will float.” This statement was    (A) a conclusion (B) a fact (C) an observation (D) a prediction",Science,0,NULL,,,,,,
VASoL_2007_5_21,21,1,C,1,0,Virginia Standards of Learning - Science,5,2007,Which of the following animals is an invertebrate?    (A) Squirrel (B) Sea gull (C) Cricket (D) Lizard,Science,,,,,,,,
VASoL_2007_5_22,22,1,B,1,0,Virginia Standards of Learning - Science,5,2007,Sandy is conducting an investigation to find out which food his dog likes best. Which is the manipulated variable in his investigation?    (A) The color of his dog’s food dish (B) The kind of food he gives his dog (C) The amount of food he gives his dog (D) The time of day he feeds his dog,Science,0,NULL,,,,,,
VASoL_2007_5_28,28,1,C,1,0,Virginia Standards of Learning - Science,5,2007,Which gas is given off by plants? (A) Hydrogen (B) Nitrogen (C) Oxygen (D) Helium,Science,0,NULL,,,,,,
VASoL_2007_5_30,30,1,D,1,0,Virginia Standards of Learning - Science,5,2007,"A student made observations of four rock samples. Which of these observations most likely describes a sedimentary rock?    (A) Sample 1 has bands of light and dark crystals. (B) Sample 2 has pink, gray, and white crystals grown together. (C) Sample 3 is made up of one huge, pale pink crystal. (D) Sample 4 is made up of layers of sand grains cemented together.",Science,,,,,,,,
VASoL_2007_5_35,35,1,A,1,0,Virginia Standards of Learning - Science,5,2007,A shiny aluminum screen can be placed on the windshield of a parked car. This screen helps to keep the car cool because it    (A) reflects the sunlight (B) absorbs heat (C) causes evaporation (D) conducts electricity,Science,0,NULL,,,,,,
VASoL_2007_5_37,37,1,C,1,0,Virginia Standards of Learning - Science,5,2007,Which of these substances conducts electricity the best? (A) Wood (B) Brick (C) Copper (D) Plastic,Science,0,NULL,,,,,,
VASoL_2007_5_37,37,1,C,1,0,Virginia Standards of Learning - Science,5,2007,Which of these substances conducts electricity the best?    (A) Wood (B) Brick (C) Copper (D) Plastic,Science,0,NULL,,,,,,
VASoL_2007_5_39,39,1,B,1,0,Virginia Standards of Learning - Science,5,2007,Which of the following is an observation about grasshoppers that a science class could have made on their nature walk? (A) The grasshoppers will live longest in a container filled with plants. (B) The grasshoppers are green with long back legs and antennae. (C) The grasshoppers will probably eat more grass than tree leaves. (D) The grasshoppers all hatched from eggs laid the year before.,Science,0,NULL,,,,,,
VASoL_2007_5_39,39,1,B,1,0,Virginia Standards of Learning - Science,5,2007,Which of the following is an observation about grasshoppers that a science class could have made on their nature walk?    (A) The grasshoppers will live longest in a container filled with plants. (B) The grasshoppers are green with long back legs and antennae. (C) The grasshoppers will probably eat more grass than tree leaves. (D) The grasshoppers all hatched from eggs laid the year before.,Science,0,NULL,,,,,,
VASoL_2007_5_7,7,1,C,1,0,Virginia Standards of Learning - Science,5,2007,Which of these animals is most likely to be found living and feeding on the forest floors of Virginia? (A) Bat (B) Trout (C) Deer mouse (D) Golden eagle,Science,0,NULL,,,,,,
VASoL_2007_5_7,7,1,C,1,0,Virginia Standards of Learning - Science,5,2007,Which of these animals is most likely to be found living and feeding on the forest floors of Virginia?    (A) Bat (B) Trout (C) Deer mouse (D) Golden eagle,Science,0,NULL,,,,,,
VASoL_2008_3_14,14,1,A,1,0,Virginia Standards of Learning - Science,3,2008,Which of these is the BEST reason to study weather?    (A) To be prepared for storms (B) To learn how fossils are formed (C) To see changing phases of the Moon (D) To find ways for animals to live longer,Science,0,NULL,,,,,,
VASoL_2008_3_16,16,1,B,1,0,Virginia Standards of Learning - Science,3,2008,Which of these is MOST likely a behavior of tame animals that is different from wild animals?    (A) Moving to a warmer climate in winter (B) Eating out of the hands of humans (C) Hunting for their own food (D) Staying away from people,Science,,,,,,,,
VASoL_2008_3_17,17,1,B,1,0,Virginia Standards of Learning - Science,3,2008,An ice cube placed in sunlight melts quickly. Which BEST explains this event?    (A) The Sun is far away. (B) The Sun makes heat. (C) The ice cube is a solid. (D) The ice cube looks clear.,Science,,,,,,,,
VASoL_2008_3_17,17,1,B,1,0,Virginia Standards of Learning - Science,3,2008,An ice cube placed in sunlight melts quickly. Which BEST explains this event? (A) The Sun is far away. (B) The Sun makes heat. (C) The ice cube is a solid. (D) The ice cube looks clear.,Science,0,NULL,,,,,,
VASoL_2008_3_2,2,1,B,1,0,Virginia Standards of Learning - Science,3,2008,Which of these dissolve in water?    (A) Sand grains (B) Sugar cubes (C) Plastic straws (D) Wooden spoons,Science,0,NULL,,,,,,
VASoL_2008_3_21,21,1,C,1,0,Virginia Standards of Learning - Science,3,2008,Which of these is MOST likely made from only one material?    (A) A pencil (B) A bicycle (C) A paper clip (D) A pair of shoes,Science,,,,,,,,
VASoL_2008_3_22,22,1,D,1,0,Virginia Standards of Learning - Science,3,2008,A sign that an apple tree is going to start growing apples is when the tree has    (A) roots (B) seeds (C) leaves (D) flowers,Science,,,,,,,,
VASoL_2008_3_22,22,1,D,1,0,Virginia Standards of Learning - Science,3,2008,A sign that an apple tree is going to start growing apples is when the tree has ___. (A) roots (B) seeds (C) leaves (D) flowers,Science,0,NULL,,,,,,
VASoL_2008_3_24,24,1,B,1,0,Virginia Standards of Learning - Science,3,2008,"While a sailor was out fishing, he got lost at sea. Which object would help him direct the boat back to shore?    (A) Rope (B) Magnetic compass (C) Blanket (D) Measuring tape",Science,,,,,,,,
VASoL_2008_3_24,24,1,B,1,0,Virginia Standards of Learning - Science,3,2008,"While a sailor was out fishing, he got lost at sea. Which object would help him direct the boat back to shore? (A) Rope (B) Magnetic compass (C) Blanket (D) Measuring tape",Science,0,NULL,,,,,,
VASoL_2008_3_25,25,1,B,1,0,Virginia Standards of Learning - Science,3,2008,Which two senses would BEST help a person measure hair length?    (A) Taste and smell (B) Touch and sight (C) Sight and hearing (D) Smell and hearing,Science,0,NULL,,,,,,
VASoL_2008_3_30,30,1,D,1,0,Virginia Standards of Learning - Science,3,2008,"For a plant to stay alive indoors, where does it need to be placed?    (A) In a dry area (B) In a dark room (C) On a plant stand (D) Near a sunny place",Science,,,,,,,,
